	mgm4472160.3::Tongue dorsum	mgm4472167.3::Tongue dorsum	mgm4472253.3::Tongue dorsum	mgm4472255.3::Tongue dorsum	mgm4472304.3::Tongue dorsum	mgm4472305.3::Tongue dorsum	mgm4472312.3::Supragingival plaque	mgm4472337.3::Stool	mgm4472353.3::Tongue dorsum	mgm4472361.3::Stool	mgm4472397.3::Supragingival plaque	mgm4472419.3::Supragingival plaque	mgm4472428.3::Supragingival plaque	mgm4472444.3::Supragingival plaque	mgm4472462.3::Supragingival plaque	mgm4472464.3::Stool	mgm4472467.3::Stool	mgm4472473.3::Stool	mgm4472484.3::Tongue dorsum	mgm4472495.3::Tongue dorsum	mgm4472580.3::Stool	mgm4472586.3::Stool	mgm4472682.3::Stool	mgm4472751.3::Supragingival plaque	mgm4472934.3::Stool	mgm4473326.3::Stool	mgm4473472.3::Supragingival plaque	mgm4473666.3::Supragingival plaque	mgm4478487.3::Tongue dorsum	mgm4478571.3::Supragingival plaque	Stool::group_mean	Supragingival plaque::group_mean	Tongue dorsum::group_mean	Stool::group_sd	Supragingival plaque::group_sd	Tongue dorsum::group_sd	Kruskal-Wallis::stat	Kruskal-Wallis::p	Kruskal-Wallis::fdr
Lacto-N-Biose_I_and_Galacto-N-Biose_Metabolic_Pathway	0.540960971385032	0.0622419470736954	0.531330439249449	0.0275770785045232	0.481818001029364	0.528046815984539	0.296474175761035	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.516283153464001	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.32512913344935	0.420089563545179	0.0776152676669892	0.17968099588806	0.118081986972169	0.32761557743736	0.0284707974114373	0.104116596705941	0.2295925237201	6.00133511348465	0.0497538437655819	1
Lactose_and_Galactose_Uptake_and_Utilization	0.738638483861206	0.679364671605832	0.69200710102849	0.59899220316694	0.655975410076578	0.687313767888211	0.540380991786671	0.1894026963414	0.682419971342437	0.171037794485793	0.609171816940217	0.677150954820274	0.699498549737169	0.654494926987741	0.523371420247958	0.197433625789282	0.851777649230607	0.163819048402527	0.670024332903059	0.692217801707672	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.698969023995209	0.632910805765835	0.566395415490632	0.697008442558722	0.253454418338974	0.581396039212863	0.666334915907106	0.210891156453218	0.186939496561759	0.0495191124034817	10.5470967741935	0.00512539139510672	1
Legionaminic_Acid_Biosynthesis	0.509140734161112	0.469099509869106	0.503310380619488	0.440064757504207	0.433793362934653	0.411688250124581	0.0331458743734604	0.1894026963414	0.45962444190051	0.171037794485793	0.0780272428454135	0.447401087371945	0.0712622588609008	0.407824426529829	0.354088508935697	0.197433625789282	0.114043424721465	0.163819048402527	0.411380166723776	0.512433019836187	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.68291796518656	0.211716477760673	0.478725696169889	0.0762964083523894	0.393823724785054	0.477932250826439	0.230614285491541	0.250570721355479	0.454435834845867	0.161439208990337	0.196144998537033	0.0434288430300486	9.48387096774194	0.00872174903408407	1
Lipoic_acid_metabolism	0.077762847823079	0.0622419470736954	0.0762964083523894	0.43491745681079	0.448937626864465	0.060532281765199	0.457788236182739	0.1894026963414	0.508242322646836	0.171037794485793	0.499382988144849	0.519106270329761	0.539727270423018	0.0851643758885763	0.406118509506049	0.197433625789282	0.114043424721465	0.163819048402527	0.482792509512401	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.534396788998655	0.173585069151747	0.211716477760673	0.0776152676669892	0.469770802507713	0.412838231230608	0.0776152676669892	0.17968099588806	0.366668577731534	0.264282845343303	0.0284707974114373	0.201596360920593	0.205375090296142	3.25491766800178	0.196428096845123	1
Listeria_phi-A118-like_prophages	0.077762847823079	0.255993358610322	0.298281262293019	0.0275770785045232	0.264033312942166	0.060532281765199	0.260539907706865	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.348679408548227	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.254349422300545	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.183950995446757	0.116552482883169	0.119961677084415	0.0360036126556862	0.103575489987858	0.109134658162146	4.86301735647531	0.0879041134693357	1
Listeria_surface_proteins:_Internalin-like_proteins	0.283444821012271	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.292430247580346	0.303813526513877	0.0331458743734604	0.1894026963414	0.280782963112187	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0.242797430814167	0.0776152676669892	0.17968099588806	0.066865884323715	0.169528006908505	0.0284707974114373	0.0249430097097419	0.11897767582717	9.07565101268641	0.0106966410608592	1
LMPTP_YwlE_cluster	0.629216831950515	0.604300236006285	0.621402017855125	0.552904738992572	0.558487325854917	0.609449743104082	0.536304241126976	0.1894026963414	0.649389932203221	0.694139422109675	0.601256577359044	0.644571459943529	0.675364853262054	0.58481710265112	0.491642508402677	0.768086925255342	0.619399166694803	0.702616434383941	0.5961609135179	0.635841951977781	0.67659415359496	0.710500537857675	0.211649426713575	0.605837212229429	0.677371404173688	0.211716477760673	0.604643947391918	0.581878676719941	0.486094683768724	0.602671514602231	0.546147664488573	0.592898809368892	0.594324837523112	0.238806043966058	0.0511902342561939	0.0491616618017218	2.33032258064517	0.311872355982914	1
LOS_core_oligosaccharide_biosynthesis	0.671446138279987	0.651143283952032	0.669594176291153	0.579213239619985	0.600805832028008	0.657539269402524	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.565348470062888	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.49788681641094	0.197433625789282	0.542459342757968	0.163819048402527	0.629774295493063	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.60811826494454	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0.516427618746563	0.0776152676669892	0.22252258769171	0.217166046051477	0.514375165795114	0.113647161118914	0.236474155317122	0.23181306862058	10.3687583444593	0.00560341429087865	1
LSU_ribosomal_proteins_cluster	0.585777447643692	0.576250832725285	0.589397939529651	0.473713395292358	0.535103386685303	0.587556865832479	0.491471509349881	0.665063257348688	0.555763462316031	0.643429030525593	0.553433024207879	0.581245136868491	0.637546508408732	0.515622610133652	0.475786809907738	0.197433625789282	0.114043424721465	0.633071963166457	0.543269322567503	0.583920036130595	0.634816328215152	0.664236035737655	0.211649426713575	0.591984518118829	0.173585069151747	0.211716477760673	0.528560458221989	0.539086217256036	0.469838677375649	0.527047308039056	0.414904463913029	0.544178410051228	0.550059136609855	0.247559502716628	0.0486447478530923	0.0454951694337433	0.100645161290331	0.950922625785583	1
Lysine_degradation	0.540960971385032	0.50935842264105	0.506132694669072	0.0275770785045232	0.482783891534938	0.520698916000297	0.374608192322273	0.615139178437351	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.512256086202405	0.0851643758885763	0.414409741435547	0.692384389526965	0.522854409625373	0.600115423986384	0.521634470778773	0.542080424723003	0.173278582855893	0.613349997276704	0.660515059681617	0.400631107292901	0.572594673529218	0.211716477760673	0.47581196288136	0.479417205481846	0.419058192246555	0.476088520187807	0.483298598716597	0.337562189082522	0.41598260452675	0.210812854610189	0.181967396718816	0.192177294753627	7.53290322580644	0.0231340062278057	1
Maltose_and_Maltodextrin_Utilization	0.077762847823079	0.0622419470736954	0.0762964083523894	0.606049002040807	0.636265307949341	0.701490599493832	0.598088925885814	0.1894026963414	0.0895409827842528	0.171037794485793	0.664128817938193	0.705753491096469	0.72940996483979	0.0851643758885763	0.528427794708666	0.197433625789282	0.114043424721465	0.163819048402527	0.675143341841673	0.694674583149185	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.646409997163027	0.558054316550913	0.665728748258751	0.17968099588806	0.478173084273511	0.417751933705917	0.0284707974114373	0.279389134814717	0.296765338222472	2.17806451612904	0.336542021995376	1
Maltose_utilization_cluster	0.077762847823079	0.0622419470736954	0.0762964083523894	0.509536635745934	0.5392602934547	0.58641036716899	0.420790484614452	0.1894026963414	0.571093874773552	0.171037794485793	0.491393941116734	0.50478933027828	0.529198777053177	0.56107488269899	0.408220836692171	0.197433625789282	0.568461343326429	0.163819048402527	0.557285116695548	0.582751163890792	0.607108412117389	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.47142396752808	0.459813113843799	0.534585968400897	0.268505770674706	0.40800969153386	0.402245176882248	0.169276874986153	0.179732779276556	0.230886874395881	1.16903225806453	0.557375494393087	1
Mannitol_Utilization	0.077762847823079	0.54747664867023	0.0762964083523894	0.494065694124557	0.520973612178994	0.551009724234521	0.376101398568954	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0.445442168290534	0.0776152676669892	0.17968099588806	0.101161436743264	0.292846373258015	0.0284707974114373	0.0990662509200979	0.232848435211982	7.98355219229912	0.0184668860103722	1
Menaquinone_and_Phylloquinone_Biosynthesis	0.525641245733109	0.533593056424291	0.0762964083523894	0.483741133831696	0.510503712253764	0.060532281765199	0.395572761595969	0.1894026963414	0.0895409827842528	0.171037794485793	0.449056129564102	0.480926562680587	0.472235570334983	0.418108801415311	0.454560450913087	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.536416522917972	0.424466025416212	0.411520224685887	0.0776152676669892	0.17968099588806	0.378996155179404	0.281726469195218	0.0284707974114373	0.162612391808964	0.225385531842151	3.10709677419355	0.211496170488564	1
Menaquinone_Biosynthesis_via_Futalosine_--_gjo	0.077762847823079	0.397853984980333	0.437162781886029	0.369627731646721	0.347599318339674	0.423586013247618	0.411861061290807	0.1894026963414	0.0895409827842528	0.171037794485793	0.449897577108736	0.454638236500908	0.489179436833859	0.398513796515797	0.37145954252339	0.197433625789282	0.114043424721465	0.163819048402527	0.335908901999356	0.412358452964358	0.173278582855893	0.190843812658245	0.211649426713575	0.507186925817572	0.173585069151747	0.211716477760673	0.0776152676669892	0.41653443126633	0	0.0776152676669892	0.17968099588806	0.365450154319138	0.289140101567142	0.0284707974114373	0.157082733237628	0.165728391215233	6.45304850912328	0.0396952298046828	1
Methanopterin_biosynthesis2	0.499079060956933	0.0622419470736954	0.0762964083523894	0.427290101469637	0.0305093063004197	0.060532281765199	0.440517682716875	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.463933550919447	0.398531915687152	0.197433625789282	0.484094955018402	0.163819048402527	0.0476288247680251	0.490984639633706	0.173278582855893	0.190843812658245	0.211649426713575	0.491581980816707	0.173585069151747	0.211716477760673	0.481051682623183	0.464087467865392	0.395861500154965	0.0776152676669892	0.216686148917754	0.304581650628915	0.217996505325922	0.0954294567872795	0.19785609006896	0.205150483947219	1.77290322580644	0.412115506680979	1
Methionine_Degradation	0.716853112313112	0.683375435181242	0.701826343991551	0.598009036169503	0.634426237222168	0.693747207026342	0.584174515167439	0.809370393657023	0.733930158559179	0.770596454756985	0.663758403539425	0.705738222546613	0.706160264689037	0.616848645604954	0.537249917529258	0.197433625789282	0.69766175548398	0.790076498683948	0.684235644048757	0.716529670744797	0.748982322709969	0.190843812658245	0.211649426713575	0.674750510629931	0.754024007735119	0.211716477760673	0.66033076511532	0.64311029544998	0.551076714392809	0.658191856707353	0.53823547759488	0.645031339697931	0.671400955964946	0.290100615459745	0.0528957228651239	0.0586676173810342	1.3109677419355	0.519190780452502	1
Methylglyoxal_Metabolism	0.077762847823079	0.495425186096453	0.0762964083523894	0.450994141144924	0.454921160130467	0.502066741114205	0.43068071213846	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.535372958112072	0.493547092696648	0.412117474203778	0.197433625789282	0.114043424721465	0.163819048402527	0.484679192635504	0.525245332823735	0.173278582855893	0.190843812658245	0.211649426713575	0.49358661140553	0.173585069151747	0.211716477760673	0.0776152676669892	0.47462843187396	0	0.0776152676669892	0.17968099588806	0.315239851489693	0.315693199290501	0.0284707974114373	0.20685158616109	0.221591845393593	0.784690698709402	0.675470800270586	1
Methylthiotransferases	0.077762847823079	0.56712203442419	0.583388796341127	0.514960157427085	0.0305093063004197	0.579619162521209	0.534470950891369	0.1894026963414	0.0895409827842528	0.171037794485793	0.581727847589097	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.498403911129532	0.197433625789282	0.114043424721465	0.163819048402527	0.556715193123236	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.566858795334069	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0.460620990235032	0.0776152676669892	0.17968099588806	0.264862253966701	0.35385062923332	0.0284707974114373	0.242385415262643	0.248156360415347	1.36546506453049	0.505234534753047	1
mnm5U34_biosynthesis_bacteria	0.077762847823079	0.0622419470736954	0.0762964083523894	0.606958759315352	0.0305093063004197	0.060532281765199	0.558457009692526	0.1894026963414	0.0895409827842528	0.171037794485793	0.632161403713792	0.0792074562870946	0.722973967296286	0.644208364312316	0.550904035958363	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.69521749136996	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.648386411501229	0.611524759435547	0.554647882589706	0.646506772299399	0.17968099588806	0.517533363978538	0.230133673214208	0.0284707974114373	0.235574789441424	0.270876934719014	8.57806451612902	0.0137181945478675	1
Molybdenum_cofactor_biosynthesis	0.575554138582329	0.0622419470736954	0.0762964083523894	0.512406642732128	0.0305093063004197	0.060532281765199	0.489488364383585	0.1894026963414	0.0895409827842528	0.171037794485793	0.471713701675921	0.50006544115347	0.606024972868361	0.517319635908391	0.416873680099746	0.197433625789282	0.548512206410143	0.163819048402527	0.0476288247680251	0.0782668213535678	0.615744780100619	0.190843812658245	0.211649426713575	0.538685381957923	0.59974500739942	0.211716477760673	0.489933556636759	0.536901109291233	0.454171665091806	0.488649965664733	0.309990487606168	0.505565580964012	0.198714901880381	0.19314503991353	0.0495989621861992	0.220081014809295	9.05290322580646	0.0108189980349828	1
Murein_hydrolase_regulation_and_cell_death	0.077762847823079	0.444113277716174	0.452186617890364	0.392030274109796	0.428673728939758	0.430694687538804	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.400927025595135	0.0792074562870946	0.455464904970195	0.409458647743456	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.430574467677711	0.173585069151747	0.211716477760673	0.437669578312172	0.0762964083523894	0.352165144566167	0.0776152676669892	0.17968099588806	0.240968086298511	0.279306320748999	0.0284707974114373	0.197609215024747	0.179819380285323	0.629677419354849	0.729906591645081	1
N-Acetyl-Galactosamine_and_Galactosamine_Utilization	0.567839656332072	0.543601953690626	0.0762964083523894	0.482407864772773	0.53940196955279	0.548898781098268	0.478406918383183	0.1894026963414	0.552268909019396	0.171037794485793	0.0780272428454135	0.0792074562870946	0.582861014967105	0.533168658923648	0.444268265655376	0.197433625789282	0.114043424721465	0.163819048402527	0.526193033085868	0.560912748905308	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.587382402912979	0.520797320004549	0.438817592023908	0.0776152676669892	0.17968099588806	0.346273800693517	0.48366389168334	0.0284707974114373	0.233900144959807	0.148505238081692	7.16129032258064	0.0278577197339387	1
N-linked_Glycosylation_in_Bacteria	0.567071366927625	0.538312046259283	0.57603907791423	0.499437292528823	0.498535316243045	0.551209736892966	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.447401087371945	0.464175709844696	0.0851643758885763	0.354088508935697	0.197433625789282	0.114043424721465	0.163819048402527	0.533153317468246	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0.441870658788747	0.551553122700769	0.17968099588806	0.224847105726877	0.437343661716079	0.0284707974114373	0.20344282162289	0.190300550560675	7.75225806451611	0.0207309187796898	1
NiFe_hydrogenase_maturation	0.077762847823079	0.463457895333285	0.484811618831811	0.0275770785045232	0.428590860194004	0.459743998368965	0.0331458743734604	0.240458440255889	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.345119752998492	0.163819048402527	0.457429715210235	0.0782668213535678	0.173278582855893	0.269570485899425	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.439521131520916	0.0762964083523894	0	0.0776152676669892	0.21576687043133	0.103056470709108	0.256718181840372	0.0566568257706924	0.12076523699245	0.215004064598636	7.2258064516129	0.0269734231423898	1
Nucleoid-associated_proteins_in_Bacteria	0.207745351491022	0.219830533069258	0.229178498455047	0.126812645043956	0.202064463894262	0.221734647317969	0.0331458743734604	0.1894026963414	0.232025640346896	0.171037794485793	0.0780272428454135	0.0792074562870946	0.197441087626683	0.197534693604241	0.139496101948104	0.197433625789282	0.31317317115775	0.163819048402527	0.217123219087396	0.217577394627473	0.173278582855893	0.259652737388089	0.211649426713575	0.0810034592888314	0.267026086337635	0.211716477760673	0.201244794515116	0.0762964083523894	0.118607525452496	0.201244794515116	0.215818964723262	0.128464191335645	0.199269991878577	0.0490016943069935	0.0660588743240432	0.0413452778200003	9.61246105919004	0.00817863077256709	1
Nudix_proteins_(nucleoside_triphosphate_hydrolases)	0.51217400513456	0.0622419470736954	0.0762964083523894	0.44203506622211	0.0305093063004197	0.060532281765199	0.360193149060589	0.1894026963414	0.453050183645885	0.171037794485793	0.0780272428454135	0.0792074562870946	0.544118339718544	0.482432028057382	0.00932123200650524	0.197433625789282	0.461641353072569	0.163819048402527	0.509377137196151	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.497686880389853	0.173585069151747	0.211716477760673	0.0776152676669892	0.440565776091232	0.423280570175539	0.432233802264444	0.21444078872317	0.300140117438805	0.264776372721952	0.0884472203210958	0.212077871881405	0.216269838090673	0.343225806451628	0.842305163681233	1
Omega_peptidases_(EC_3.4.19.-)	0.468050864675447	0.0622419470736954	0.425302398299919	0.0275770785045232	0.407806442416038	0.435660421598621	0.0331458743734604	0.1894026963414	0.447537151800848	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.407509874425054	0.163819048402527	0.433878851670573	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.409365092609655	0.0762964083523894	0.36754972057915	0.411342595976689	0.209027640858419	0.133413599648952	0.315387169797238	0.0717098537966247	0.147968545273633	0.181280193943413	6.30451612903227	0.0427554731661357	1
One-carbon_metabolism_by_tetrahydropterines	0.077762847823079	0.0622419470736954	0.0762964083523894	0.543422552519856	0.559014198123102	0.620910998347558	0.0331458743734604	0.1894026963414	0.63804168702784	0.171037794485793	0.550735299688694	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.600381834732314	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0.497163601255556	0.0776152676669892	0.17968099588806	0.114136690008043	0.375350289660896	0.0284707974114373	0.155370213111767	0.262689541871684	8.32693078121523	0.0155535652422511	1
Oxidative_stress	0.62335925657989	0.0622419470736954	0.632566011646741	0.54217188592436	0.558910994694305	0.622366136425819	0.532096110448009	0.1894026963414	0.0895409827842528	0.171037794485793	0.547704048381078	0.583642491354682	0.660975740891178	0.0851643758885763	0.481829466090221	0.197433625789282	0.114043424721465	0.163819048402527	0.579545263839546	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.568053016864403	0.564246491098944	0.487889554718187	0.566452070297419	0.17968099588806	0.467116727060334	0.427685885504036	0.0284707974114373	0.207244772750904	0.246116975406136	4.9316129032258	0.0849403144895828	1
P_uptake_(cyanobacteria)	0.077762847823079	0.0622419470736954	0.0762964083523894	0.446950568416742	0.0305093063004197	0.060532281765199	0.447716672396319	0.1894026963414	0.492598982909897	0.171037794485793	0.481275934206727	0.0792074562870946	0.536119223571574	0.485379428146871	0.395834127747615	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.505486176084974	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.474464919561351	0.17968099588806	0.35593956140219	0.137278798876301	0.0284707974114373	0.195391636537315	0.177230333479558	9.02716955941256	0.0109591037032567	1
Peptidoglycan_Crosslinking_of_Peptide_Stems	0.077762847823079	0.427732333097915	0.0762964083523894	0.0275770785045232	0.393419141860091	0.421533097870078	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.359410836471972	0.163819048402527	0.407638831788415	0.0782668213535678	0.173278582855893	0.24749283748786	0.211649426713575	0.0810034592888314	0.283930508528407	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.220917183483738	0.066865884323715	0.199976754343431	0.0610921052059774	0.0249430097097419	0.185130013646383	10.6014912085466	0.00498787354029556	1
Peptidyl-prolyl_cis-trans_isomerase	0.481979456059293	0.469161192418076	0.4769382886811	0.410640971197295	0.434271107968536	0.47567364596873	0.375778376885653	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.432832832279295	0.510164767566746	0.447673463232141	0.386513202197304	0.197433625789282	0.114043424721465	0.163819048402527	0.442568152309578	0.456619824672956	0.173278582855893	0.190843812658245	0.211649426713575	0.4772672359444	0.173585069151747	0.211716477760673	0.0776152676669892	0.446850501343086	0.384214333170811	0.0776152676669892	0.17968099588806	0.331033815762802	0.412160795523063	0.0284707974114373	0.179005818621475	0.117667437735234	8.58255451713396	0.0136874317383964	1
Periplasmic-Binding-Protein-Dependent_Transport_System_for_&#945;-Glucosides	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.275643453447283	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.271861885015246	0.0762964083523894	0	0.267214496051969	0.17968099588806	0.105250468897039	0.0747733130818867	0.0284707974114373	0.0899366742078964	0.0756105923301995	10.6791499777481	0.00479790944191802	1
PFGI-1-like_cluster_1	0.432848095225756	0.396876382213259	0.500435411287486	0.0275770785045232	0.270956095957296	0.285870043004457	0.269192637725989	0.1894026963414	0.0895409827842528	0.230153680020045	0.0780272428454135	0.312916084677918	0.0712622588609008	0.381171674118751	0.264147262748878	0.197433625789282	0.114043424721465	0.163819048402527	0.282642591423762	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.300643939987365	0.173585069151747	0.211716477760673	0.285974416251705	0.0762964083523894	0.348738440041612	0.286637759454353	0.185592584441485	0.232626968502366	0.271375194179597	0.0323498151599477	0.113338608561725	0.16000242243457	3.35483870967742	0.186855562273189	1
Phage_capsid_proteins	0.077762847823079	0.0622419470736954	0.33752615676319	0.0275770785045232	0.0305093063004197	0.326364301573012	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.331122351327194	0.0782668213535678	0.238120475498214	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.186165185152292	0.066865884323715	0.136091179350293	0.0337458006070801	0.0249430097097419	0.137690151688936	10.7352914997775	0.00466510120731225	1
Phage_nin_genes_-_N-independent_survival	0.310792067368984	0.247823527150984	0.286412419081674	0.0275770785045232	0.0305093063004197	0.060532281765199	0.173994160306662	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.294258184567916	0.0851643758885763	0.00932123200650524	0.197433625789282	0.3565209980232	0.163819048402527	0.0476288247680251	0.0782668213535678	0.273865025017431	0.267462122155571	0.211649426713575	0.267825021705001	0.173585069151747	0.211716477760673	0.0776152676669892	0.264838409609158	0.268510609179565	0.295243484768223	0.22164922838412	0.162549483565154	0.144759391825719	0.06060491826963	0.109241271965558	0.117545581520409	2.00516129032256	0.366931298807348	1
Phage_packaging_machinery	0.077762847823079	0.0622419470736954	0.423691686430721	0.0275770785045232	0.371752927894738	0.398633513974958	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.45179905239467	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.40394726248877	0	0.362518002005609	0.21345655865538	0.128121243171215	0.157709663060756	0.0853927763487838	0.13699421719133	0.168322966147073	5.90709677419355	0.0521543135277565	1
Phenazine_biosynthesis	0.077762847823079	0.182278219027007	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.20760699013534	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.199492344048018	0.224565579497055	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.108662105545303	0.0284707974114373	0.0249430097097419	0.08544136852086	10.1509681727131	0.00624806110628985	1
Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	0.077762847823079	0.0622419470736954	0.451792188937414	0.0275770785045232	0.0305093063004197	0.060532281765199	0.393177294259827	0.1894026963414	0.0895409827842528	0.171037794485793	0.450045852095866	0.0792074562870946	0.50300992525014	0.419140782666185	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.463254901706486	0.173278582855893	0.190843812658245	0.211649426713575	0.457135094937769	0.173585069151747	0.211716477760673	0.335113446813963	0.418097203698454	0	0.338411561963166	0.17968099588806	0.340265984997897	0.131084035966309	0.0284707974114373	0.164984884696939	0.173990333153276	7.80645161290323	0.0201767201610337	1
